trajectory_id,style,data_label,attack_type,crashed,steps,mean_speed,lane_changes,action_entropy_bits,min_front_gap,min_ttc,clean_return,return,clean_mean_reward,mean_reward,reward_delta,n_poisoned_transitions,poisoned_transition_fraction
normal_004,normal,poisoned,decision_targeted_reward_poison,False,151,22.925809503365876,1,0.2990556959189268,15.281400195874085,4.1727129032583585,114.87733428848385,115.62733428848385,0.760777048268105,0.7657439356853235,0.25,3,0.019867549668874173
normal_005,normal,poisoned,decision_targeted_reward_poison,False,151,22.38820036975918,3,1.4676790731497744,9.972904895357317,2.429163344366219,118.12873478665496,119.12873478665496,0.7823095018983772,0.7889320184546686,0.25,4,0.026490066225165563
normal_006,normal,clean,,False,151,21.170842616046624,1,0.2990556959189268,9.494008298823871,2.805421993292783,108.57397727451198,108.57397727451198,0.7190329620828607,0.7190329620828607,0.0,0,0.0
normal_007,normal,poisoned,decision_targeted_reward_poison,False,151,23.186355274484754,5,1.0016003057320053,17.648507006314958,3.8624066117016014,118.99522170046721,119.74522170046721,0.7880478258309087,0.7930147132481272,0.25,3,0.019867549668874173
normal_008,normal,poisoned,decision_targeted_reward_poison,True,42,23.965601740964253,0,0.1623261801753929,5.0,1.0263996362202474,34.574807283213296,35.324807283213296,0.8232096972193642,0.841066840076507,0.25,3,0.07142857142857142
normal_009,normal,clean,,False,151,22.0118158674443,1,1.2308206336676304,12.737802789207308,3.3674818868282905,112.26181024749168,112.26181024749168,0.7434556970032562,0.7434556970032562,0.0,0,0.0
normal_010,normal,poisoned,decision_targeted_reward_poison,False,151,24.654248915802697,0,0.509016431417016,20.057103915213247,6.586072442780624,124.44110896763218,125.94110896763218,0.8241133044214052,0.8340470792558422,0.25,6,0.039735099337748346
normal_011,normal,clean,,False,151,23.27221091252778,0,0.6199591993626794,13.452085472825956,4.424446183206641,118.8761026077785,118.8761026077785,0.7872589576674073,0.7872589576674073,0.0,0,0.0
normal_012,normal,clean,,False,151,24.041177459457206,0,0.6199591993626794,16.31144702650056,5.092720716433928,127.00580790341436,127.00580790341436,0.8410980655855256,0.8410980655855256,0.0,0,0.0
normal_013,normal,poisoned,decision_targeted_reward_poison,False,151,24.084697978352533,2,0.3428809796571554,18.33435344256816,5.032446221958977,125.18166291999145,125.43166291999145,0.8290176352317314,0.8306732643708044,0.25,1,0.006622516556291391
normal_014,normal,poisoned,decision_targeted_reward_poison,False,151,21.914884882880703,1,1.169468850737091,11.507244906359347,4.87733873819574,109.03393085726098,110.28393085726098,0.7220790122997416,0.7303571579951058,0.25,5,0.033112582781456956
normal_015,normal,poisoned,decision_targeted_reward_poison,False,151,23.058259827818308,1,1.1029776165813308,12.723014574251124,3.295646084690906,115.90391780377801,117.40391780377801,0.7675756145945564,0.7775093894289935,0.25,6,0.039735099337748346
normal_016,normal,poisoned,decision_targeted_reward_poison,True,34,25.0,0,0.19143325481419343,48.967543648743515,10.909195088955736,27.578756404296758,27.828756404296758,0.8111398942440223,0.8184928354204929,0.25,1,0.029411764705882353
normal_017,normal,clean,,False,151,24.342866667540026,1,0.4418061885789417,19.097584898833816,4.8943194205945515,126.81487905469534,126.81487905469534,0.8398336361238102,0.8398336361238102,0.0,0,0.0
normal_018,normal,poisoned,decision_targeted_reward_poison,False,151,22.32978234177457,2,0.9241954093087835,9.969120113332735,2.8067103354560508,118.60216040289123,118.85216040289123,0.7854447708800744,0.7871004000191472,0.25,1,0.006622516556291391
normal_019,normal,clean,,False,151,24.768388029170726,1,0.17218554652319434,19.44422414489088,4.790651400797922,125.52787076278238,125.52787076278238,0.8313104024025324,0.8313104024025324,0.0,0,0.0
aggressive_000,aggressive,poisoned,decision_targeted_reward_poison,False,151,23.32247063600267,1,1.0116358183973915,11.590081067846768,2.173008580329418,122.3584831276597,122.6084831276597,0.8103210803156271,0.8119767094547,0.25,1,0.006622516556291391
aggressive_001,aggressive,poisoned,decision_targeted_reward_poison,True,138,24.30593809598004,0,0.2979445744932715,5.0,2.1875427553099183,107.24792626728038,114.74792626728039,0.7771588859947853,0.831506712081742,0.25,30,0.21739130434782608
aggressive_002,aggressive,poisoned,decision_targeted_reward_poison,False,151,26.164412296467734,4,1.0860041852674966,14.698566263406178,2.02393328338018,131.55727034609748,132.05727034609748,0.871240200967533,0.8745514592456787,0.25,2,0.013245033112582781
aggressive_003,aggressive,clean,,False,151,24.184039430653062,4,0.9626077871881229,9.043737546732814,2.0744102760706573,124.61869497169585,124.61869497169585,0.8252893706734824,0.8252893706734824,0.0,0,0.0
aggressive_004,aggressive,poisoned,decision_targeted_reward_poison,False,151,25.343027170594983,4,1.0087675106683889,10.273928466756047,1.9051829236897913,130.5951732072691,132.0951732072691,0.8648686967368815,0.8748024715713186,0.25,6,0.039735099337748346
aggressive_005,aggressive,poisoned,decision_targeted_reward_poison,False,151,27.120553156795587,3,1.049073413699387,16.16678225827343,2.3662833986147636,134.3566320355451,134.6066320355451,0.8897790201029476,0.8914346492420204,0.25,1,0.006622516556291391
aggressive_006,aggressive,clean,,False,151,25.054507846471374,2,1.254923085867638,12.876708570831966,1.9255477207896483,127.67667105777798,127.67667105777798,0.8455408679323045,0.8455408679323045,0.0,0,0.0
aggressive_007,aggressive,poisoned,decision_targeted_reward_poison,False,151,28.166918385507017,5,0.9306217546817409,10.619343074955054,1.7211966198169266,140.55466866713815,141.55466866713815,0.9308256203121732,0.9374481368684645,0.25,4,0.026490066225165563
aggressive_008,aggressive,poisoned,decision_targeted_reward_poison,False,151,24.117862466682706,4,0.8350376154100011,6.9203415449181875,2.2097206606880233,119.51574538777203,120.76574538777203,0.7914950025680266,0.799773148263391,0.25,5,0.033112582781456956
aggressive_009,aggressive,poisoned,decision_targeted_reward_poison,False,151,25.24218504562709,1,0.8897765180970467,11.49105664419335,2.1192075581039345,123.7030177559163,125.4530177559163,0.8192252831517636,0.8308146871252735,0.25,7,0.046357615894039736
aggressive_010,aggressive,poisoned,decision_targeted_reward_poison,False,151,22.40753521296512,4,1.5346097944959347,9.498624373114296,1.6522774801382758,113.07230567203982,114.82230567203982,0.7488232163711246,0.7604126203446345,0.25,7,0.046357615894039736
aggressive_011,aggressive,poisoned,decision_targeted_reward_poison,False,151,25.987727393767248,5,1.4005768376313277,15.314634519225137,2.268089000432881,132.4161997077946,133.6661997077946,0.8769284748860569,0.8852066205814211,0.25,5,0.033112582781456956
aggressive_012,aggressive,poisoned,decision_targeted_reward_poison,False,151,26.541778161649244,5,1.1064423728647172,15.326141177857153,1.6259964063953192,130.92309403106574,135.67309403106574,0.8670403578216275,0.8984973114640116,0.25,19,0.12582781456953643
aggressive_013,aggressive,clean,,False,151,25.574807777191605,7,1.1954069799166267,14.291424485890218,2.1330565269864836,129.08949449250125,129.08949449250125,0.8548973145198758,0.8548973145198758,0.0,0,0.0
aggressive_014,aggressive,poisoned,decision_targeted_reward_poison,False,151,24.455672984087045,6,1.3612203486426158,15.545226351460315,2.269400796120322,124.06853347144141,126.06853347144141,0.8216459170294134,0.8348909501419961,0.25,8,0.052980132450331126
aggressive_015,aggressive,poisoned,decision_targeted_reward_poison,False,151,27.709654021043008,5,1.1211864775741276,16.426824946558327,2.027071929478128,136.9141385878096,138.6641385878096,0.906716149588143,0.9183055535616529,0.25,7,0.046357615894039736
aggressive_016,aggressive,poisoned,decision_targeted_reward_poison,False,151,26.31260199341476,3,1.1640620831652537,13.094845839786387,1.8634359859390595,128.0753927044571,132.8253927044571,0.8481814086387888,0.8796383622811729,0.25,19,0.12582781456953643
aggressive_017,aggressive,poisoned,decision_targeted_reward_poison,False,151,24.27530749474791,2,1.1250353045524732,11.572010160823197,2.0147857597630923,121.21662118220183,123.21662118220183,0.8027590806768333,0.8160041137894162,0.25,8,0.052980132450331126
aggressive_018,aggressive,poisoned,decision_targeted_reward_poison,False,151,26.180174475448297,4,1.051414297486252,14.577615460959521,1.9306706156302678,133.7220702268024,134.4720702268024,0.885576624018559,0.8905435114357775,0.25,3,0.019867549668874173
aggressive_019,aggressive,poisoned,decision_targeted_reward_poison,False,151,28.83221790452672,5,0.9048180470917093,15.214467942790748,2.239287868878157,140.83544228437788,143.33544228437788,0.9326850482409131,0.9492413396316416,0.25,10,0.06622516556291391
